1492,855,337,362,145
1352,1066,235,448,901
1476,1847,253,707,860
1519,921,1689,650,467
1519,1474,20,1075,834
1640,1145,35,1179,1299
696,1346,353,1598,902
197,1645,695,530,1103
496,1537,238,1742,1778
450,155,1742,1608,521
331,1843,561,1531,812
1983,225,1992,1254,314
1643,513,1366,1807,1080
1897,952,1410,958,1966
796,1472,1208,1297,1071
1324,756,661,339,705
1070,106,461,1707,318
131,571,1932,1895,318
588,28,1133,241,888
1756,1965,1303,931,17
1511,1664,656,176,1789
1662,1203,1352,1590,1889
1259,729,1266,1377,1352
1265,1027,185,1605,1585
648,71,373,50,1442
1405,1933,1540,510,384
529,1584,1119,1875,1019
905,66,646,1538,266
696,483,603,2000,852
240,83,240,885,1423
1678,1654,1785,1425,65
1833,902,519,1260,154
90,1337,1997,55,1038
238,425,1795,327,1441
1516,1609,1969,209,410
1492,653,990,1723,478
1521,1649,807,841,557
1664,1909,1317,1087,1438
1854,640,901,158,1670
532,1725,654,445,978
1483,171,1406,982,1527
1897,632,419,1592,1751
1524,809,1815,1311,1031
1966,261,730,1816,1325
76,713,245,1634,1836
710,332,1699,268,1154
1533,1834,280,213,1378
12,110,836,1839,1190
1984,1446,478,1705,1875
1548,1155,726,1114,1782
592,1512,449,1075,226
1953,1326,1180,1699,1824
232,250,999,81,1940
1041,1180,759,1089,970
757,653,965,966,1080
1341,756,835,213,843
542,594,328,41,547
1819,1752,615,1878,1301
180,1447,938,1728,447
561,1128,581,704,1298
966,1511,303,1385,1996
1336,1848,589,814,1510
1003,601,1310,32,770
1723,1873,1824,319,1641
1531,1920,1970,1000,1854
1659,155,1779,694,593
1629,1370,166,1175,521
1019,389,555,1854,723
1346,271,1179,1198,1553
1915,60,698,679,457
1521,1607,1822,215,1726
1957,1279,1641,518,1710
1574,685,759,101,1983
1687,196,1776,1107,853
656,140,864,1467,1772
1817,206,1866,950,518
1692,1984,1675,112,1624
726,1950,1576,1355,861
1829,207,102,1421,498
1545,1965,1919,1008,51
885,637,531,1613,1974
367,988,258,193,1972
1902,916,1974,70,1475
1439,1869,710,1352,1229
1708,1815,1244,652,1465
31,987,372,1030,1593
1706,1362,474,169,1514
1483,1466,1727,1508,602
233,603,1937,1350,1287
386,1363,1013,275,1268
993,1987,1883,155,1983
1278,361,1585,1509,287
873,1881,1070,1201,997
1349,944,1942,469,45
582,1094,1676,1556,694
1811,1524,1181,939,1548
1052,1232,869,655,1782
969,655,1406,1503,1899
1911,1538,1980,891,1290
20,1464,298,197,1030
631,1358,728,1388,841
356,74,320,1325,68
1878,1544,1678,403,1669
260,490,1595,1484,272
1567,1549,720,578,1997
478,34,1596,927,1504
1877,1138,1053,421,143
1853,253,53,673,165
1418,990,1307,1473,1383
1513,1346,1525,191,1852
40,75,549,1384,108
1806,557,371,1950,1768
805,589,493,1501,1062
334,175,1748,186,1161
998,1283,78,1834,429
1268,326,582,1391,774
206,63,1476,213,733
1972,347,1033,1534,879
773,810,921,1948,1546
618,778,961,702,781
1635,739,1525,493,1531
1062,1958,1703,1409,1205
1607,1053,832,565,829
1628,173,769,958,291
1342,1894,913,674,1930
1670,903,239,612,40
648,594,1697,720,1192
628,618,1450,1813,237
974,750,451,103,894
1982,1828,245,769,812
1923,450,1293,633,1601
1863,752,414,708,1087
1712,916,1165,1826,1771
815,1159,54,928,1791
1128,1281,411,1535,1300
1995,929,420,1207,336
792,1104,625,74,1968
299,1516,173,706,388
1024,1009,300,1266,1918
902,1784,1582,1419,13
338,44,1520,1226,268
459,880,1507,482,1049
428,1904,1616,1092,574
1049,845,1154,1263,348
364,166,1062,1580,440
348,1418,877,1778,785
1242,1739,1801,496,1112
295,337,1902,1785,1852
675,1353,1757,1465,1170
858,1010,1762,475,1095
302,1038,1018,1798,1780
1679,1232,991,312,378
1380,222,1734,1585,254
1828,1234,624,1920,1324
1262,1303,1579,1821,1976
1639,1725,1792,660,1370
691,328,1521,1522,1527
1963,527,534,1791,102
284,1725,76,352,619
83,1477,904,721,461
848,887,75,1507,1337
1831,1334,841,600,323
1660,1592,1614,1069,714
40,807,1584,1162,499
1626,1664,600,1160,209
1564,1713,846,1789,976
724,63,1802,1726,1921
1995,188,1263,1954,1670
888,1679,1797,1809,1016
774,1383,857,182,1099
885,586,742,1114,558
339,928,1083,971,1718
639,1874,1774,1453,1914
665,1159,682,712,1069
1893,1390,1618,1147,584
533,1384,1040,244,597
1636,1673,775,491,147
1139,1683,756,178,486
1664,966,838,1827,1915
1373,1519,332,1501,1504
285,165,1205,1844,801
1746,1058,222,1772,383
674,1209,1997,345,821
899,1341,304,829,312
1081,850,1579,1616,362
1525,1313,1506,1647,242
1118,958,1692,1703,750
1970,113,633,1176,648
498,1412,1096,1613,1580
362,362,889,34,1624
1885,806,1212,934,1811
371,1648,846,140,1759
458,552,31,1644,257
1885,1373,1423,1234,1578
561,1444,690,169,1125
126,1534,769,780,34
723,1195,123,317,324
1424,1813,1414,925,1583
685,71,1475,247,1639
366,1229,340,158,1275
261,1323,300,337,1966
586,202,1016,666,195
165,1157,1726,746,805
1822,1439,1046,908,174
1545,245,1605,1453,1502
12,1472,1281,188,196
1239,1186,1611,952,754
1003,831,483,863,1401
487,1146,1574,1994,1690
875,381,1354,769,1041
832,141,506,1655,769
1572,431,46,1729,1216
1993,796,1357,1114,1766
323,1063,116,208,672
1365,1643,1965,165,316
293,1940,141,1664,193
1038,837,91,222,429
690,1952,1781,1463,198
1545,662,286,371,907
1827,766,848,12,411
356,88,1490,1352,1269
1663,657,133,652,1504
1859,1076,628,933,1689
1541,239,400,113,253
1897,1421,1174,541,1647
1641,1535,273,1095,874
1965,994,1527,614,1394
62,943,1110,420,1938
19,1185,251,845,1722
1870,708,1127,949,465
1805,1261,887,1613,1442
1388,676,1198,1919,401
1057,157,47,583,1185
1842,186,61,835,62
97,500,413,1862,1147
666,837,1886,771,29
843,1552,552,1433,1580
176,996,1019,1214,1694
1810,1710,1625,509,1798
866,14,1953,1413,1801
1917,1788,1274,953,315
319,192,1592,490,1840
1365,1050,1496,1008,1023
1886,1912,222,789,1638
451,1328,660,1725,1860
342,752,1070,770,1627
206,404,227,488,1426
874,439,697,1648,1789
1919,1740,1681,233,877
1695,48,1749,1917,16
881,1659,75,990,1890
1451,504,493,1698,774
131,1778,1192,1311,1055
319,567,242,955,569
1360,576,943,1266,906
24,625,693,251,948
586,1268,1777,587,827
1147,26,1452,1106,759
628,1436,780,1241,1434
1600,854,1558,1564,539
836,125,555,1040,755
1964,190,1785,1642,1780
284,842,257,1815,1415
1844,336,1880,1358,274
1840,233,1795,1654,714
1861,757,1339,551,31
1960,813,709,162,1231
1451,1212,1640,63,1410
1767,1614,296,1137,1295
222,1890,140,793,1229
1381,104,1653,1499,1876
369,735,1447,364,1073
743,1347,1940,1532,481
641,484,420,957,955
668,959,1884,1466,782
280,1825,1706,1064,142
1325,683,1470,1464,1215
263,645,1672,1050,650
710,1831,1876,1575,1952
1335,357,739,1594,1001
1150,1350,1857,362,781
62,230,941,73,299
1121,605,279,1579,574
1483,272,158,525,425
282,1512,1993,1581,925
1866,688,616,1841,537
282,275,1233,629,1822
863,288,1477,300,853
701,1923,1674,795,967
1567,1921,635,656,1621
81,741,193,642,1104
362,352,1750,695,234
132,1280,317,1579,1698
1438,1880,860,1479,1525
538,124,1169,1309,848
133,483,411,741,1821
404,1633,1272,54,331
500,440,1093,1167,202
290,1804,535,887,150
179,721,872,435,923
1055,349,128,1037,337
1755,1403,1421,147,322
1853,673,1179,844,266
1143,18,416,1200,398
1926,138,659,1640,1884
58,1768,144,1491,967
725,427,89,1282,893
635,674,1435,1407,1942
1337,1829,657,1501,1703
819,524,579,1286,542
144,481,270,1174,786
1273,54,1079,1156,1682
1487,269,382,1016,939
1584,1287,792,554,1253
1040,551,1225,1603,613
1877,975,33,235,641
1146,922,1643,786,466
1009,197,31,909,1213
352,79,1308,1163,439
259,469,87,68,179
315,653,1502,61,870
1573,825,117,555,1643
713,1157,1618,754,1118
1896,394,1329,1466,1707
1018,1825,264,417,484
1150,1393,1347,1113,1344
1759,904,1114,831,1954
1213,998,884,39,794
169,134,76,258,1908
581,1261,340,135,1238
138,933,740,1902,1013
1145,885,1960,1881,1159
792,65,42,1139,100
1358,33,1291,1395,1321
1016,468,1918,961,266
1131,1167,753,360,1898
1915,137,1325,591,1801
1693,198,1295,1687,983
1282,718,710,1049,630
1497,1017,1572,214,1346
835,902,1608,1150,568
1930,838,1516,530,1786
1995,1603,1776,1725,185
645,1275,1386,263,1428
2000,674,411,1335,567
1243,150,1341,1755,1166
1526,553,1559,384,339
610,159,400,1550,766
1258,1779,1164,583,976
1788,147,1267,1352,173
253,175,1965,1687,1403
80,1577,1478,1832,1083
603,956,899,1870,527
171,1262,1945,1376,1498
1649,863,625,582,395
553,928,351,1273,370
889,575,1392,66,1287
317,791,37,1064,1821
1599,666,635,333,1337
903,192,327,552,978
1570,612,1082,495,1423
1366,1668,976,1347,109
633,1677,1528,1068,1060
1210,831,518,1553,1666
1107,1988,1944,1018,165
221,29,539,1815,1283
948,575,48,477,522
1413,673,1255,1454,1907
580,160,1693,925,1815
740,390,1459,926,962
1094,1732,816,440,660
487,1974,971,988,1006
1024,1205,1127,422,102
86,1252,1388,89,1727
1006,1949,1505,1230,1751
37,63,681,2000,827
729,1530,885,495,917
718,90,1104,943,1798
1871,347,293,863,1758
1239,1849,826,756,1607
1299,185,105,1202,260
83,333,901,206,1229
773,675,1941,150,755
436,1249,1532,1347,284
953,750,198,832,296
1161,702,828,1844,387
856,1399,907,919,451
1676,709,1292,25,1917
1550,1811,1737,970,1428
1492,564,418,1241,1185
1284,455,1126,1705,1985
280,58,579,602,1654
769,1586,1173,637,1082
1667,1481,1441,981,1213
1261,1366,385,518,1038
1092,962,1750,79,1808
1358,541,1537,1262,1278
1083,1499,437,1291,1903
1893,742,1915,624,926
480,730,1179,697,1263
795,1413,1601,1097,1217
1748,1768,347,1813,128
840,443,1086,789,707
1469,706,1990,1561,487
921,571,249,1352,454
1423,863,169,1158,909
25,1109,1821,1626,1256
365,983,1462,1536,125
1032,1873,200,1217,493
1274,1743,1676,567,141
632,254,1830,1693,422
1268,1252,1990,1443,1832
1320,1147,1798,727,283
1440,1807,1109,1399,1798
116,1513,1098,765,585
1885,1376,1563,1382,263
1322,264,223,1706,1933
1791,997,1090,227,1660
139,1321,178,1019,1066
1750,157,67,578,1602
1518,1090,734,1821,1318
138,1310,532,948,1017
1605,1732,1791,291,843
668,621,1302,1409,621
450,881,1739,1344,606
217,1869,130,330,235
123,599,784,1013,1918
1075,1139,1600,1860,1382
134,1021,981,746,1171
743,1183,1348,1661,559
834,1867,1441,267,1578
1458,1866,286,1491,666
1404,1696,70,1759,574
527,1142,361,97,1617
1943,1285,774,884,1878
1924,12,361,13,1036
1070,1788,1321,153,612
1543,1218,1822,830,1035
754,1183,281,1278,189
1106,1369,1895,1122,228
1257,135,1843,1608,952
113,987,29,1631,683
144,409,1375,1482,418
1303,739,798,1054,617
130,317,1717,1640,345
450,1267,285,1634,15
515,1545,924,146,1642
403,1664,610,301,1441
460,649,751,546,1982
1762,1147,1688,521,889
69,1848,945,496,454
1587,1874,525,331,618
2000,1631,235,1479,1250
285,106,1671,1264,1675
820,134,1925,1428,181
273,1675,969,737,497
27,1951,1112,899,820
836,1756,1701,505,1395
1098,796,1408,739,1352
1724,1745,1421,1895,1683
46,251,1024,1435,1849
1251,269,1667,786,1435
838,1243,413,1046,394
913,902,1280,98,764
1520,1570,1528,1489,917
802,1565,996,1936,1640
1279,575,1446,709,475
852,624,643,147,755
226,1733,1109,1417,1581
1280,1403,964,199,1685
682,1041,513,345,1894
502,450,359,1954,1187
1889,1579,1420,957,137
867,1873,99,1567,1065
761,711,21,723,176
1438,1012,1014,1590,1752
546,1756,1337,546,273
1867,1916,1345,1248,1962
677,102,1768,1591,1847
1125,1204,1796,321,740
1013,49,418,414,876
1647,46,1765,204,1653
1134,1235,116,1094,1242
696,99,502,1295,1799
1853,1892,1176,103,1173
351,985,1088,635,1039
266,1154,122,886,1103
47,1867,856,878,58
345,537,1577,739,989
1924,1899,1960,1416,1036
747,1036,1824,886,1376
772,1908,509,1670,647
644,638,605,35,350
787,1242,377,848,1537
984,1593,260,908,120
1913,1657,453,1734,23
1990,1292,869,1756,828
1159,754,1550,1250,1580
1100,1356,588,1753,1278
1244,596,1598,1554,1593
1178,1365,350,1362,1499
794,1824,1955,515,857
46,1419,347,1240,1582
239,979,1729,1357,736
1108,1074,1992,31,844
174,348,1340,1644,1860
351,1562,1921,1960,545
65,277,180,1859,268
188,1550,293,1413,377
1654,1949,1829,1762,705
1976,1834,91,651,1184
58,1724,917,604,1372
410,1286,413,393,1659
508,1427,1639,1350,465
590,1965,1438,1566,11
534,956,624,1470,613
125,850,1602,1196,1518
1808,1556,1743,1788,891
1021,305,481,1780,1098
1162,1973,947,957,72
1479,613,329,1199,641
601,1584,931,24,1546
287,1560,1881,55,1346
737,1268,1950,1649,1469
1644,1834,1610,522,616
878,483,913,777,585
262,747,723,1819,527
1326,1858,854,375,410
1006,1895,1490,1510,1083
623,468,396,1229,1644
766,1817,615,516,1692
644,1281,98,1171,472
1922,12,1368,193,940
1907,1136,1947,1559,1817
1679,148,1032,599,190
1844,1030,1929,773,889
907,228,1583,1835,1052
1734,69,490,1039,454
1779,343,1658,70,1344
69,488,1937,812,1799
110,1749,876,339,314
1934,1464,324,1357,762
387,948,893,1322,1754
1747,309,845,452,118
838,1434,1435,556,1296
373,1020,1190,159,348
785,101,751,1890,311
1998,315,537,375,1799
293,98,1216,568,1817
1283,1134,1871,340,1040
1433,17,1909,767,1323
875,1117,657,731,1113
13,139,1134,409,1628
1317,1521,293,1307,144
1750,293,1620,426,292
152,837,1895,530,1953
924,1870,1738,221,1317
930,1146,1954,1524,449
921,1079,1778,1634,1999
1235,469,633,1617,533
1415,709,1420,568,831
1115,414,205,1065,1248
1312,515,1605,647,1629
534,958,647,448,198
1990,689,66,793,806
415,780,1560,1671,1553
639,1057,153,602,1686
173,1751,1994,1752,555
1102,1202,659,1328,1244
1335,1617,1385,260,772
1468,153,335,774,581
350,1793,157,1435,1193
1817,1230,1766,1338,1444
570,1905,879,1391,878
893,1366,1504,408,1333
54,928,1661,1603,1550
884,538,1831,12,517
282,1048,483,1409,1714
1223,361,1070,884,1131
985,1492,1747,933,1082
864,166,1234,177,578
1857,820,986,1479,1440
338,1376,151,115,10
1313,1587,1574,954,1604
1917,1045,1253,1344,1452
574,1636,1576,1947,1709
686,1597,976,652,703
1720,76,1579,1309,1268
1306,323,593,450,39
1543,72,1428,1280,930
540,1962,1579,1602,685
1945,1608,1753,1112,1863
758,999,516,1835,1028
126,1924,755,1195,1352
1362,704,421,853,1389
1682,823,615,78,52
204,285,1582,1259,87
1440,1085,1798,1365,204
1330,465,11,804,1601
1509,435,289,1798,1615
1238,1558,1734,855,785
1638,260,1453,1305,1289
1021,1149,535,522,301
1101,741,1836,1131,1994
918,685,671,540,1693
503,470,1844,763,1854
1420,1224,1312,798,1042
686,1843,68,1783,720
1073,1659,856,430,888
1207,1185,630,908,705
843,1175,670,754,40
510,549,1244,1193,189
298,1078,835,615,494
1254,162,1281,1472,1857
1563,986,1923,1202,1626
1844,818,144,1262,1314
1557,1902,635,1259,1585
1148,142,1435,485,1951
1080,1421,1499,37,294
720,328,1386,754,386
102,645,1138,976,922
45,211,1257,299,1425
1649,1748,1360,258,1234
224,762,1668,1722,772
1724,569,1714,1172,610
1611,133,419,820,51
1318,1900,646,1168,1603
1889,1995,91,1620,1049
370,69,297,1955,465
934,929,253,641,776
1532,1492,1632,940,1872
673,1029,655,731,287
156,27,1398,1344,1812
616,1335,49,648,1172
103,502,1294,400,932
1540,1768,511,830,637
1135,1273,768,199,1878
902,1276,1465,1909,504
1704,15,254,1287,272
1367,863,1006,185,58
52,722,694,509,1511
313,1584,1586,1766,1291
820,1895,364,214,630
460,1086,1695,1113,1753
48,1768,151,1466,381
136,580,1210,556,437
1282,1254,1678,140,1528
1186,428,1787,1547,1129
1494,545,1107,517,776
630,203,757,871,1662
1772,1289,1318,650,1447
1945,218,1149,493,360
410,64,1803,57,1212
1263,1373,1211,1475,178
1814,1325,1281,1782,1466
949,1076,1123,979,482
427,1025,1727,20,1730
177,100,904,239,598
956,1004,1289,1752,1525
369,1994,1266,239,1129
416,1734,621,415,213
627,595,781,411,660
1815,173,748,1916,207
378,827,154,1096,1308
374,1968,1436,55,1134
88,595,1527,751,1703
846,955,779,501,1078
892,1646,56,13,1194
1020,1709,758,1120,180
1029,1191,261,618,116
984,222,1050,234,797
1882,1060,1065,45,670
991,1020,802,97,315
157,392,1863,745,123
1491,966,333,424,1960
1033,1185,154,1721,206
756,10,929,1201,403
1135,1944,166,957,718
1575,1883,732,1439,182
19,1535,1752,455,417
1578,1323,1830,922,690
1003,490,1620,810,1032
1648,1680,1446,334,1215
435,99,595,1647,141
1825,475,1818,840,1385
1420,498,818,1861,401
1189,1744,396,987,570
1720,1028,1871,1344,1034
1338,261,1377,412,108
1453,1000,25,1486,1605
287,1423,546,991,1942
1912,640,556,1237,1183
393,1441,1182,408,1815
1948,1127,85,1635,1463
1256,449,786,391,1217
37,672,230,1230,1682
685,42,1729,722,1637
1967,1498,373,1825,1731
1840,1276,1234,884,1351
708,14,934,186,347
1911,1362,342,1554,879
1507,512,1432,1239,1418
738,1843,1055,450,1381
1090,1467,1742,464,1352
1229,959,1526,1608,1460
1518,1841,1915,1120,1195
1863,349,1723,274,1252
1607,665,579,386,1952
794,457,696,1960,1925
719,932,1390,1454,569
439,1580,688,435,958
73,515,1123,1245,634
1943,1057,1152,1518,1776
727,1580,533,126,1826
663,584,1124,566,1645
1326,1804,713,1805,1284
1230,367,276,1830,245
414,875,901,71,1152
564,553,382,61,1387
869,656,60,1295,810
1022,438,462,102,935
1537,1814,1614,1594,887
40,270,1221,12,1838
279,246,385,553,579
1780,811,733,592,482
1209,294,1698,993,1922
727,46,890,623,303
1459,1853,411,699,1395
809,1000,1121,1066,1263
58,1066,1476,266,205
950,1943,327,609,1169
818,211,854,1159,466
1787,716,1247,1365,820
899,1283,619,198,960
1545,1432,1896,118,947
1140,1139,1498,444,1237
278,1657,1733,106,255
571,1542,195,1070,884
578,1654,915,814,226
72,1239,1518,1468,1242
36,948,1236,1339,1709
525,768,1997,68,676
1772,1313,804,415,536
1072,355,1005,1800,908
1175,875,1480,144,915
1658,843,1268,1960,1026
1023,1651,491,553,276
394,283,909,81,544
104,1056,1045,1199,301
327,738,125,1172,64
187,391,464,863,628
1797,1131,1755,1598,76
1072,1331,1064,1175,1938
1310,312,1932,308,727
538,1049,1359,1778,1801
571,439,1682,1236,363
950,854,534,1261,803
1436,721,1251,725,1147
621,74,1150,1361,305
1326,568,1267,1838,1528
1235,752,214,1554,968
1305,1688,1330,993,383
897,1727,782,154,574
1163,1880,1248,1193,1850
1518,1797,1883,1807,1413
751,762,1019,1345,456
500,810,259,1533,1363
859,1170,602,576,1587
165,1818,1215,1811,1290
231,1386,657,674,543
1954,1780,272,1048,704
614,349,359,698,540
1040,1333,834,803,474
1643,1641,1080,663,600
757,302,1175,166,1008
436,1901,38,50,1597
1332,608,1462,713,1177
1494,445,1326,503,644
471,1536,1724,877,303
1717,334,399,1525,654
942,1768,1890,1354,435
246,325,1180,1491,807
1922,773,696,264,1038
690,493,1300,1116,294
1097,1436,188,1435,1202
1570,608,176,1435,129
1179,1571,1240,894,1380
1973,267,535,921,1757
1321,204,1666,414,1233
287,1129,1047,1642,1640
1175,52,277,1776,1219
848,237,750,1903,1312
1242,1090,231,1368,201
1837,940,1668,95,659
121,1929,1774,1303,1269
792,1827,1779,943,1193
1606,620,1861,1381,1314
1614,197,1707,261,1175
273,1493,1392,837,190
821,1745,1663,1445,804
968,1507,1687,332,1161
1257,808,1642,945,1189
1289,797,334,1079,1142
1111,458,430,678,997
865,671,963,939,67
1011,1488,114,1238,1273
1102,1946,358,760,1939
1202,545,683,1226,1874
1109,1171,16,1923,569
723,1482,1397,1101,1999
624,1878,45,342,976
597,1099,1228,1734,1336
502,1208,846,455,800
1234,170,1458,1730,1372
1390,975,1618,308,1624
197,298,1320,1287,1106
662,1830,1779,1238,1009
1253,381,1358,529,385
584,957,179,896,1514
1301,1415,95,346,682
1041,1457,46,322,1181
113,727,1196,1742,1437
1392,1488,1708,926,179
747,1913,1126,687,1227
1147,1345,99,732,591
498,123,1118,1760,1116
154,314,1940,248,388
814,955,638,1746,1087
605,581,1821,1421,26
1449,1127,127,384,1083
1920,951,466,1440,730
1213,544,1995,1533,1720
1053,13,1440,1823,658
1338,1729,1625,369,1180
202,90,804,1628,1210
1483,694,1292,162,586
1619,619,1610,1614,1641
1126,509,1256,1916,568
657,504,825,1185,438
596,1818,507,1568,1521
162,1256,197,476,493
90,77,1386,251,1158
1471,1242,208,50,960
983,684,719,1452,549
720,408,1217,1617,297
173,221,1286,1795,602
747,128,672,1841,115
1119,1571,1618,1957,1390
93,238,246,1926,1157
1433,1970,1927,1324,1877
501,1965,1332,560,767
838,1097,162,1089,494
659,325,1130,342,1834
273,1493,1637,1716,114
1453,19,78,1929,1656
941,856,894,982,867
1295,1332,1111,1848,1277
506,390,157,655,684
1371,1977,1147,1789,1213
191,798,662,900,1662
1518,398,437,97,348
336,1426,1244,460,293
649,1940,1952,1408,229
1820,1972,1309,189,1170
1929,211,947,790,961
56,435,702,879,1162
1167,1772,1502,337,1580
1538,1124,708,1484,134
1002,254,1580,653,1072
1101,422,64,1592,1463
1536,809,1807,159,878
404,613,1074,1974,1262
1047,542,1836,99,434
1552,89,1133,372,1232
711,1893,583,539,630
1214,1929,1940,793,815
1399,1274,1823,665,1023
1675,1031,221,528,1323
1505,214,217,1561,883
137,1535,349,1103,910
1978,1828,91,754,1266
1427,591,1673,1071,1667
1593,490,438,42,187
347,48,1358,775,1091
1026,1452,1893,1076,1470
1729,1503,987,1862,166
180,1924,502,540,1406
771,746,841,1025,735
1473,263,337,261,103
1809,1982,1952,1398,23
808,1290,1713,162,1342
810,485,416,1515,397
465,1746,1757,1596,573
1689,578,1363,1092,297
1314,1041,898,1471,1408
82,647,1075,1476,1251
1621,534,804,581,661
700,460,1518,48,1976
1899,1947,781,1097,178
534,1686,478,454,455
1929,1537,1401,951,792
1970,1212,1211,430,780
136,1200,558,71,124
290,382,986,94,1003
1809,126,1285,962,1184
445,1423,1760,195,1190
1920,1785,39,346,1199
1449,1288,1231,12,1742
1253,1062,159,1867,1629
815,1524,855,1661,1148
1658,1470,1873,1347,1161
888,892,480,502,1760
1595,992,1112,1759,606
797,849,405,1366,20
591,414,1419,337,1714
276,1904,789,204,369
447,838,1142,621,1605
707,1401,100,760,1171
1773,1828,858,290,1516
176,167,1052,1333,1920
522,623,403,689,1814
542,1402,180,1211,1215
1004,1473,422,1139,1267
633,1813,191,1705,757
157,1969,1181,1074,301
1937,1496,277,1081,1122
1214,732,798,793,1069
1223,794,930,45,1314
703,329,219,1028,1382
198,1894,1288,1786,1404
987,1247,146,861,893
1472,537,1106,635,612
985,1393,426,1107,636
768,628,542,1258,1117
316,762,1261,22,987
284,1860,476,686,1055
1214,1833,1089,1271,1931
1476,979,999,1504,100
772,247,296,863,720
199,802,1955,586,1647
1612,908,688,57,1720
369,1896,690,1411,917
1504,1264,1774,1721,1418
1300,1165,857,1714,1914
1103,1646,406,1423,281
880,1937,544,1969,1454
185,1400,111,143,176
541,635,1220,1633,489
1571,155,751,1618,1892
1024,1008,183,197,1293
1080,728,674,1170,1364
1064,101,1568,731,64
1579,1164,974,676,1832
173,1529,229,165,792
1170,658,969,1373,973
244,1549,199,1288,50
29,1018,1706,1497,1170
379,1161,1347,1923,1674
1488,465,960,297,1126
1340,1158,1785,752,1831
39,976,1613,730,1589
278,1303,1393,213,272
1092,1991,1999,780,324
672,28,158,1390,1335
259,1678,1826,593,1265
194,873,1705,449,515
1950,813,1505,45,1763
1664,367,1362,1125,1160
686,739,1872,1839,775
458,1663,852,67,1365
265,309,192,1417,469
623,1963,341,248,1468
1753,1542,1010,525,1096
768,630,90,1507,234
58,1600,1683,1106,1670
1733,706,549,502,1814
1443,90,928,763,1679
517,27,304,1804,1838
1826,1647,40,295,156
777,917,119,58,307
525,1495,1897,1545,160
1399,944,591,1274,1748
271,580,130,1019,72
262,432,1682,1661,1448
1506,463,481,727,840
1463,385,1435,343,502
1498,796,1641,956,875
448,41,1091,315,377
577,230,1761,592,1088
1427,1597,384,1249,1640
562,709,76,1812,10
1903,1574,676,1139,74
249,703,160,1609,1769
446,1524,20,1035,1298
1504,937,1250,197,1435
142,521,201,1991,1426
1782,957,359,1965,1314
277,951,1634,1888,903
882,67,694,1148,573
1537,476,885,363,1948
1403,1694,1392,1722,664
245,1499,1499,1895,475
802,1897,977,1664,1145
528,1181,27,427,1445
151,1001,1251,296,196
1253,241,1875,1692,95
1491,1692,379,94,1740
1602,572,224,1187,1252
128,178,808,44,559
1296,326,402,96,1200
1321,527,334,1579,1553
1973,321,273,702,899
1305,1155,1047,1782,1350
490,505,1346,1080,1833
1170,651,682,1865,1068
1503,1613,655,1744,1278
217,1452,898,476,294
423,818,1536,280,708
430,249,995,1483,1781
674,534,387,654,1286
130,1501,1690,256,1791
1470,1838,579,145,189
785,823,845,1594,941
792,1689,1236,1875,153
1500,1190,843,869,140
219,873,1908,1853,1328
232,1341,1554,1611,614
433,1247,1913,1735,1036
1090,659,316,107,796
882,138,1443,920,298
1295,641,775,96,1956
1079,707,975,48,1717
1959,753,1917,1398,545
1356,437,263,579,732
1247,898,652,1278,964
378,661,1652,757,1952
1105,1705,274,1199,1916
1519,536,1663,1318,1242
699,19,90,1180,1684
230,1267,1599,508,1736
1198,747,1245,630,1945
35,1893,1586,804,379
597,1053,1480,417,772
1093,518,1264,1484,430
1917,1156,1286,286,527
1489,1028,1367,1974,176
1402,1621,667,1652,617
1253,446,987,1678,516
365,877,1491,401,1107
1034,1029,143,1684,1993
1357,1125,1799,1933,1495
1540,464,610,1045,122
717,1778,412,579,1008
94,1995,799,1807,118
1135,109,60,1273,1517
421,1653,1724,1848,791
1816,927,519,126,165
606,1617,1482,1310,456
1630,804,839,951,635
1644,841,1184,1970,499
1905,1002,1596,719,1464
588,1291,529,1211,952
1689,976,863,601,1468
1130,1760,1473,527,720
325,547,1689,1159,1422
1578,1868,1054,746,57
352,1769,26,1493,1127
202,838,614,1919,275
1539,1297,1674,1637,547
328,1685,149,1886,1646
1099,1624,870,1436,1804
610,113,1598,42,1631
1289,350,916,1831,358
1310,1016,1604,1301,1327
145,205,317,192,148
220,714,487,328,401
1795,75,429,990,1038
117,970,407,249,469
391,690,1474,1898,640
417,1552,1290,1837,1629
1169,198,203,978,1338
1184,1662,387,1768,1375
1048,976,1430,1619,477
123,1008,1681,368,1598
364,1297,713,641,1309
1227,160,831,536,278
1539,587,1977,391,1662
485,1368,74,1734,39
1921,1140,1786,423,302
159,16,1220,1034,477
808,1199,640,958,370
861,742,620,306,1003
897,1480,1207,1347,238
118,1605,764,1311,1867
1121,1723,1015,1865,1910
89,155,383,1808,1924
699,152,1633,1236,1220
1124,1673,705,955,494
936,236,1596,1892,265
735,1016,1692,93,422
1318,464,1359,1400,1282
1847,1706,707,303,818
272,311,1968,1917,871
1157,1059,1164,546,173
412,1158,224,509,1337
1019,1396,806,862,1922
1825,1453,1035,1640,1155
1442,1892,228,1683,1382
1731,432,1516,1184,1599
1782,1326,800,336,147
478,576,778,133,1053
282,537,1610,1249,1529
976,689,1831,1108,619
1183,29,54,624,315
169,422,1911,1839,799
1010,1369,1016,1256,1051
135,865,324,1332,1012
1725,1125,1026,1404,1541
1487,1806,1712,737,523
